进了吗,选手,层数,时间,视频
1,进击的松鼠君-,99,24:04,https://www.bilibili.com/video/BV1kXj8zjE3F
1,神游的旅人,99,24:26,
1,TheMaidSakuya,99,25:01,
1,五更琉璃,99,27:34,
0,K9P9K,99,25:00,
0,Whisker3321,99,30:37,
0,方糖13a,8,33:52,
0,阿鳔,99,26:27,
0,D100-,8,21:32,
0,六只点,99,28:22,
0,一二三四五棵松,99,28:23,
0,可乐喝不过喝牛奶,8,20:29,
0,我是萌新啊ovo,8,24:51,https://www.bilibili.com/video/BV11Cj8zpE3x
