进了吗,选手,层数,时间,视频
1,Chiiqiawa,99,17:07,https://www.bilibili.com/video/BV14JjhzZEo4
1,MSC、耗子,99,16:49,
1,故障小蓝神,99,18:38,
1,葡萄蒲公英,99,20:05,
0,公孙镡,9,36:48,
0,九天之枫,9,14:58,
0,梦实Zzz,9,15:55,
0,KEOD,7,27:04,
0,容易念的名字,9,20:03,https://www.bilibili.com/video/BV1YXjhzKEE8
0,movey1,9,14:50,
0,迷路黄白,8,17:27,
0,蝎子小姐xz,7,28:24,
0,pasolzzz,1,0:00,
