进了吗,选手,层数,时间,视频
1,进击的松鼠君-,99,16:34,https://www.bilibili.com/video/BV1kXj8zjE3F
1,神游的旅人,99,16:24,
1,TheMaidSakuya,99,18:24,
1,五更琉璃,99,21:30,
0,K9P9K,99,21:45,
0,Whisker3321,99,26:03,
0,方糖13a,99,20:43,
0,阿鳔,99,23:49,
0,D100-,99,21:36,
0,六只点,99,22:56,
0,一二三四五棵松,99,26:51,
0,可乐喝不过喝牛奶,99,33:23,
0,我是萌新啊ovo,5,13:35,https://www.bilibili.com/video/BV11Cj8zpE3x
