进了吗,选手,层数,时间,视频
1,进击的松鼠君-,99,20:47,https://www.bilibili.com/video/BV1kXj8zjE3F
1,神游的旅人,99,22:58,
1,TheMaidSakuya,99,15:40,
1,五更琉璃,99,20:42,
0,K9P9K,99,23:00,
0,Whisker3321,99,21:43,
0,方糖13a,99,27:01,
0,阿鳔,8,19:54,
0,D100-,9,18:51,
0,六只点,9,20:21,
0,一二三四五棵松,9,20:01,
0,可乐喝不过喝牛奶,9,18:21,
0,我是萌新啊ovo,8,24:11,https://www.bilibili.com/video/BV11Cj8zpE3x
