进了吗,选手,层数,时间,视频
1,Chiiqiawa,99,19:33,https://www.bilibili.com/video/BV14JjhzZEo4
1,MSC、耗子,99,25:40,
1,故障小蓝神,99,23:37,
1,葡萄蒲公英,99,25:13,
0,公孙镡,99,25:15,
0,九天之枫,9,18:57,
0,梦实Zzz,99,26:44,
0,KEOD,99,32:22,
0,容易念的名字,99,32:42,https://www.bilibili.com/video/BV1YXjhzKEE8
0,movey1,3,3:21,
0,迷路黄白,99,25:52,
0,蝎子小姐xz,6,10:54,
0,pasolzzz,1,0:00,
